country,iso3,region,date, gdp_pc , rol_index , pop 
Uzbekistan,UZB,Asia,20200101, 7,751 , 0.4717 , 34,232,050 
Uruguay,URY,Americas,20200101, 27,627 , 0.7099 , 3,429,086 
United States,USA,Americas,20200101, 67,266 , 0.7158 , 331,526,933 
United Kingdom,GBR,Europe,20200101, 48,584 , 0.7888 , 67,081,234 
United Arab Emirates,ARE,Asia,20200101, 66,590 , 0.6456 , 9,287,289 
Ukraine,UKR,Europe,20200101, 17,286 , 0.5065 , 44,207,754 
Uganda,UGA,Africa,20200101, 2,681 , 0.3972 , 44,404,611 
Turkiye,TUR,Asia,20200101, 28,650 , 0.4293 , 83,384,680 
Tunisia,TUN,Africa,20200101, 11,721 , 0.5365 , 12,161,723 
Trinidad and Tobago,TTO,Americas,20200101, 28,060 , 0.5368 , 1,518,147 
Togo,TGO,Africa,20200101, 2,557 , 0.4503 , 8,442,580 
Thailand,THA,Asia,20200101, 20,003 , 0.5072 , 71,475,664 
Tanzania,TZA,Africa,20200101, 3,409 , 0.4701 , 61,704,518 
Sweden,SWE,Europe,20200101, 60,065 , 0.8617 , 10,353,442 
Suriname,SUR,Americas,20200101, 19,092 , 0.5008 , 607,065 
St. Vincent and the Grenadines,VCT,Americas,20200101, 15,512 , 0.6371 , 104,632 
St. Lucia,LCA,Americas,20200101, 16,658 , 0.6191 , 179,237 
St. Kitts and Nevis,KNA,Americas,20200101, 26,274 , 0.6323 , 47,642 
Sri Lanka,LKA,Asia,20200101, 13,887 , 0.5183 , 21,919,000 
Spain,ESP,Europe,20200101, 41,039 , 0.7284 , 47,365,655 
South Africa,ZAF,Africa,20200101, 13,672 , 0.5863 , 58,801,927 
Slovenia,SVN,Europe,20200101, 43,082 , 0.6851 , 2,102,419 
Singapore,SGP,Asia,20200101, 115,304 , 0.7889 , 5,685,807 
Sierra Leone,SLE,Africa,20200101, 1,595 , 0.4503 , 8,233,970 
Senegal,SEN,Africa,20200101, 4,104 , 0.5512 , 16,436,120 
Rwanda,RWA,Africa,20200101, 2,503 , 0.6172 , 13,146,362 
Russian Federation,RUS,Europe,20200101, 36,746 , 0.4653 , 145,245,148 
Romania,ROU,Europe,20200101, 35,652 , 0.6326 , 19,265,250 
Portugal,PRT,Europe,20200101, 36,909 , 0.7044 , 10,297,081 
Poland,POL,Europe,20200101, 37,687 , 0.6569 , 37,899,070 
Philippines,PHL,Asia,20200101, 8,447 , 0.4747 , 112,190,977 
Peru,PER,Americas,20200101, 13,421 , 0.4991 , 33,304,756 
Panama,PAN,Americas,20200101, 27,025 , 0.5217 , 4,294,396 
Pakistan,PAK,Asia,20200101, 5,311 , 0.3883 , 227,196,741 
Norway,NOR,Europe,20200101, 86,314 , 0.8944 , 5,379,475 
North Macedonia,MKD,Europe,20200101, 21,187 , 0.5328 , 1,856,124 
Nigeria,NGA,Africa,20200101, 5,558 , 0.4284 , 208,327,405 
Niger,NER,Africa,20200101, 1,575 , 0.4478 , 24,333,639 
Nicaragua,NIC,Americas,20200101, 6,318 , 0.3936 , 6,755,895 
New Zealand,NZL,Oceania,20200101, 46,289 , 0.8250 , 5,090,200 
Netherlands,NLD,Europe,20200101, 64,081 , 0.8375 , 17,441,500 
Nepal,NPL,Asia,01 January 2020, 4,355 , 0.5257 , 29,348,627 
Namibia,NAM,Africa,01 January 2020, 10,582 , 0.6256 , 2,489,098 
Myanmar,MMR,Asia,01 January 2020, 5,882 , 0.4185 , 53,423,198 
Mozambique,MOZ,Africa,01 January 2020, 1,448 , 0.4132 , 31,178,239 
Morocco,MAR,Africa,01 January 2020, 8,029 , 0.5000 , 36,688,772 
Mongolia,MNG,Asia,01 January 2020, 14,949 , 0.5335 , 3,294,335 
Moldova,MDA,Europe,01 January 2020, 13,559 , 0.4958 , 2,635,130 
Mexico,MEX,Americas,01 January 2020, 20,097 , 0.4411 , 125,998,302 
Mauritius,MUS,Africa,01 January 2020, 21,995 , 0.6146 , 1,266,014 
Mauritania,MRT,Africa,01 January 2020, 6,098 , 0.3617 , 4,498,604 
Mali,MLI,Africa,01 January 2020, 2,403 , 0.4390 , 21,224,040 
Malaysia,MYS,Asia,01 January 2020, 29,816 , 0.5826 , 33,199,993 
Malawi,MWI,Africa,01 January 2020, 1,727 , 0.5185 , 19,377,061 
Madagascar,MDG,Africa,01 January 2020, 1,591 , 0.4402 , 28,225,177 
Liberia,LBR,Africa,01 January 2020, 1,516 , 0.4531 , 5,087,584 
Lebanon,LBN,Asia,01 January 2020, 12,595 , 0.4547 , 5,662,923 
Kyrgyz Republic,KGZ,Asia,01 January 2020, 5,661 , 0.4842 , 6,579,900 
Kenya,KEN,Africa,01 January 2020, 5,080 , 0.4484 , 51,985,780 
Kazakhstan,KAZ,Asia,01 January 2020, 33,251 , 0.5231 , 18,755,666 
Jordan,JOR,Asia,01 January 2020, 8,970 , 0.5674 , 10,928,721 
Japan,JPN,Asia,01 January 2020, 43,238 , 0.7796 , 126,261,000 
Jamaica,JAM,Americas,01 January 2020, 9,212 , 0.5690 , 2,820,436 
Italy,ITA,Europe,01 January 2020, 45,836 , 0.6577 , 59,438,851 
Indonesia,IDN,Asia,01 January 2020, 12,523 , 0.5281 , 271,857,970 
India,IND,Asia,01 January 2020, 7,433 , 0.5088 , 1,396,387,127 
Hungary,HUN,Europe,01 January 2020, 35,950 , 0.5279 , 9,750,149 
Honduras,HND,Americas,01 January 2020, 5,602 , 0.4022 , 10,121,763 
Guyana,GUY,Americas,01 January 2020, 19,491 , 0.5034 , 797,202 
Guinea,GIN,Africa,01 January 2020, 3,684 , 0.4191 , 13,205,153 
Guatemala,GTM,Americas,01 January 2020, 11,377 , 0.4488 , 16,858,333 
Grenada,GRD,Americas,01 January 2020, 13,789 , 0.5914 , 123,663 
Greece,GRC,Europe,01 January 2020, 30,097 , 0.6102 , 10,698,599 
Ghana,GHA,Africa,01 January 2020, 6,354 , 0.5659 , 32,180,401 
Germany,DEU,Europe,01 January 2020, 60,066 , 0.8363 , 83,160,871 
Georgia,GEO,Asia,01 January 2020, 17,031 , 0.6022 , 3,722,716 
France,FRA,Europe,01 January 2020, 50,724 , 0.7272 , 67,571,107 
Finland,FIN,Europe,01 January 2020, 56,311 , 0.8743 , 5,529,543 
Ethiopia,ETH,Africa,01 January 2020, 2,554 , 0.4113 , 117,190,911 
Estonia,EST,Europe,01 January 2020, 41,678 , 0.8071 , 1,329,522 
El Salvador,SLV,Americas,01 January 2020, 9,603 , 0.4936 , 6,292,731 
Ecuador,ECU,Americas,01 January 2020, 12,395 , 0.4851 , 17,588,595 
Dominican Republic,DOM,Americas,01 January 2020, 19,737 , 0.4780 , 10,999,664 
Dominica,DMA,Americas,01 January 2020, 13,618 , 0.5829 , 71,995 
Denmark,DNK,Europe,01 January 2020, 65,687 , 0.8995 , 5,831,404 
Czechia,CZE,Europe,01 January 2020, 45,917 , 0.7313 , 10,697,858 
Croatia,HRV,Europe,01 January 2020, 31,564 , 0.6143 , 4,047,680 
Cote d'Ivoire,CIV,Africa,01 January 2020, 6,242 , 0.4627 , 26,811,790 
Costa Rica,CRI,Americas,01 January 2020, 22,090 , 0.6824 , 5,123,105 
Colombia,COL,Americas,01 January 2020, 16,055 , 0.5003 , 50,930,662 
China,CHN,Asia,01 January 2020, 18,834 , 0.4787 , 1,411,100,000 
Chile,CHL,Americas,01 January 2020, 26,353 , 0.6696 , 19,300,315 
Canada,CAN,Americas,01 January 2020, 53,275 , 0.8074 , 38,028,638 
Cameroon,CMR,Africa,01 January 2020, 4,711 , 0.3594 , 26,491,087 
Cambodia,KHM,Asia,01 January 2020, 4,584 , 0.3256 , 16,396,860 
Burkina Faso,BFA,Africa,01 January 2020, 2,370 , 0.5086 , 21,522,626 
Bulgaria,BGR,Europe,01 January 2020, 27,091 , 0.5470 , 6,934,015 
Brazil,BRA,Americas,01 January 2020, 16,959 , 0.5151 , 213,196,304 
Botswana,BWA,Africa,01 January 2020, 15,135 , 0.6004 , 2,546,402 
Bosnia and Herzegovina,BIH,Europe,01 January 2020, 16,886 , 0.5202 , 3,318,407 
Bolivia,BOL,Americas,01 January 2020, 8,911 , 0.3833 , 11,936,162 
Benin,BEN,Africa,01 January 2020, 3,430 , 0.4969 , 12,643,123 
Belize,BLZ,Americas,01 January 2020, 9,935 , 0.4782 , 394,921 
Belgium,BEL,Europe,01 January 2020, 58,338 , 0.7874 , 11,538,604 
Belarus,BLR,Europe,01 January 2020, 26,731 , 0.5142 , 9,379,952 
Barbados,BRB,Americas,01 January 2020, 14,956 , 0.6463 , 280,693 
Bangladesh,BGD,Asia,01 January 2020, 6,968 , 0.4083 , 167,420,951 
Austria,AUT,Europe,01 January 2020, 61,108 , 0.8172 , 8,916,864 
Australia,AUS,Oceania,01 January 2020, 56,298 , 0.8029 , 25,649,248 
Argentina,ARG,Americas,01 January 2020, 23,786 , 0.5796 , 45,376,763 
Antigua and Barbuda,ATG,Americas,01 January 2020, 23,704 , 0.6309 , 92,664 
Angola,AGO,Africa,01 January 2020, 7,562 , 0.4254 , 33,428,486 
Algeria,DZA,Africa,01 January 2020, 14,390 , 0.4944 , 43,451,666 
Albania,ALB,Europe,01 January 2020, 14,794 , 0.5002 , 2,837,849 
Afghanistan,AFG,Asia,01 January 2020, 2,777 , 0.3627 , 38,972,230 
Zimbabwe,ZWE,Africa,01 January 2021, 3,276 , 0.3931 , 15,993,524 
Zambia,ZMB,Africa,01 January 2021, 3,527 , 0.4434 , 19,473,125 
Viet Nam,VNM,Asia,01 January 2021, 12,230 , 0.4888 , 97,468,029 
Uzbekistan,UZB,Asia,01 January 2021, 8,162 , 0.4909 , 34,915,100 
Uruguay,URY,Americas,01 January 2021, 29,187 , 0.7139 , 3,426,260 
United States,USA,Americas,01 January 2021, 71,056 , 0.6950 , 332,048,977 
United Kingdom,GBR,Europe,01 January 2021, 52,842 , 0.7854 , 67,026,292 
United Arab Emirates,ARE,Asia,01 January 2021, 68,913 , 0.6395 , 9,365,145 
Ukraine,UKR,Europe,01 January 2021, 18,040 , 0.5097 , 43,848,986 
Uganda,UGA,Africa,01 January 2021, 2,688 , 0.3938 , 45,853,778 
Turkiye,TUR,Asia,01 January 2021, 31,638 , 0.4185 , 84,147,318 
Tunisia,TUN,Africa,01 January 2021, 12,159 , 0.5286 , 12,262,946 
Trinidad and Tobago,TTO,Americas,01 January 2021, 27,632 , 0.5342 , 1,525,663 
Togo,TGO,Africa,01 January 2021, 2,647 , 0.4545 , 8,644,829 
Thailand,THA,Asia,01 January 2021, 20,281 , 0.4961 , 71,601,103 
Tanzania,TZA,Africa,01 January 2021, 3,451 , 0.4650 , 63,588,334 
Sweden,SWE,Europe,01 January 2021, 63,375 , 0.8618 , 10,415,811 
Suriname,SUR,Americas,01 January 2021, 18,447 , 0.4912 , 612,985 
Sudan,SDN,Africa,01 January 2021, 3,420 , 0.4245 , 45,657,202 
St. Vincent and the Grenadines,VCT,Americas,01 January 2021, 15,674 , 0.6356 , 104,332 
St. Lucia,LCA,Americas,01 January 2021, 18,652 , 0.6187 , 179,651 
St. Kitts and Nevis,KNA,Americas,01 January 2021, 26,420 , 0.6309 , 47,606 
Sri Lanka,LKA,Asia,01 January 2021, 14,316 , 0.5025 , 22,156,000 
Spain,ESP,Europe,01 January 2021, 43,621 , 0.7289 , 47,415,794 
South Africa,ZAF,Africa,01 January 2021, 14,173 , 0.5839 , 59,392,255 
Slovenia,SVN,Europe,01 January 2021, 46,502 , 0.6825 , 2,108,079 
Slovak Republic,SVK,Europe,01 January 2021, 37,791 , 0.6633 , 5,447,247 
Singapore,SGP,Asia,01 January 2021, 131,864 , 0.7811 , 5,453,566 
Sierra Leone,SLE,Africa,01 January 2021, 1,624 , 0.4434 , 8,420,641 
Senegal,SEN,Africa,01 January 2021, 4,259 , 0.5542 , 16,876,720 
Rwanda,RWA,Africa,01 January 2021, 2,709 , 0.6202 , 13,461,888 
Russian Federation,RUS,Europe,01 January 2021, 38,938 , 0.4622 , 144,746,762 
Romania,ROU,Europe,01 January 2021, 37,969 , 0.6274 , 19,122,059 
Portugal,PRT,Europe,01 January 2021, 38,783 , 0.6998 , 10,361,831 
Poland,POL,Europe,01 January 2021, 40,463 , 0.6413 , 37,747,124 
Philippines,PHL,Asia,01 January 2021, 8,797 , 0.4608 , 113,880,328 
Peru,PER,Americas,01 January 2021, 15,029 , 0.4893 , 33,715,471 
Paraguay,PRY,Americas,01 January 2021, 15,361 , 0.4760 , 6,703,799 
Panama,PAN,Americas,01 January 2021, 30,896 , 0.5180 , 4,351,267 
Pakistan,PAK,Asia,01 January 2021, 5,555 , 0.3866 , 231,402,117 
Norway,NOR,Europe,01 January 2021, 89,209 , 0.8993 , 5,408,320 
North Macedonia,MKD,Europe,01 January 2021, 22,371 , 0.5311 , 1,837,114 
Nigeria,NGA,Africa,01 January 2021, 5,624 , 0.4124 , 213,401,323 
Niger,NER,Africa,01 January 2021, 1,538 , 0.4411 , 25,252,722 
Nicaragua,NIC,Americas,01 January 2021, 6,874 , 0.3791 , 6,850,540 
New Zealand,NZL,Oceania,01 January 2021, 48,194 , 0.8310 , 5,111,300 
Netherlands,NLD,Europe,01 January 2021, 67,693 , 0.8333 , 17,533,044 
Nepal,NPL,Asia,01 January 2021, 4,461 , 0.5198 , 30,034,989 
Namibia,NAM,Africa,01 January 2021, 10,785 , 0.6182 , 2,530,151 
Myanmar,MMR,Asia,01 January 2021, 5,139 , 0.3923 , 53,798,084 
Mozambique,MOZ,Africa,01 January 2021, 1,440 , 0.4014 , 32,077,072 
Morocco,MAR,Africa,01 January 2021, 8,581 , 0.4869 , 37,076,584 
Mongolia,MNG,Asia,01 January 2021, 14,951 , 0.5441 , 3,347,782 
Moldova,MDA,Europe,01 January 2021, 15,682 , 0.5118 , 2,595,809 
Mexico,MEX,Americas,01 January 2021, 21,132 , 0.4281 , 126,705,138 
Mauritius,MUS,Africa,01 January 2021, 22,738 , 0.6088 , 1,266,334 
Mauritania,MRT,Africa,01 January 2021, 5,988 , 0.3649 , 4,614,974 
Malta,MLT,Europe,01 January 2021, 53,492 , 0.6811 , 518,536 
Mali,MLI,Africa,01 January 2021, 2,399 , 0.4262 , 21,904,983 
Malaysia,MYS,Asia,01 January 2021, 30,456 , 0.5747 , 33,573,874 
Malawi,MWI,Africa,01 January 2021, 1,729 , 0.5236 , 19,889,742 
Madagascar,MDG,Africa,01 January 2021, 1,642 , 0.4375 , 28,915,653 
Luxembourg,LUX,Europe,01 January 2021, 137,947 , 0.8278 , 640,064 
Lithuania,LTU,Europe,01 January 2021, 46,410 , 0.7516 , 2,800,839 
Liberia,LBR,Africa,01 January 2021, 1,559 , 0.4412 , 5,193,416 
Lebanon,LBN,Asia,01 January 2021, 11,860 , 0.4504 , 5,592,631 
Latvia,LVA,Europe,01 January 2021, 36,778 , 0.7144 , 1,884,490 
Kyrgyz Republic,KGZ,Asia,01 January 2021, 5,802 , 0.4664 , 6,773,400 
Kenya,KEN,Africa,01 January 2021, 5,360 , 0.4443 , 53,005,614 
Kazakhstan,KAZ,Asia,01 January 2021, 33,894 , 0.5248 , 19,191,356 
Jordan,JOR,Asia,01 January 2021, 9,115 , 0.5502 , 11,148,278 
Japan,JPN,Asia,01 January 2021, 44,549 , 0.7859 , 125,681,593 
Jamaica,JAM,Americas,01 January 2021, 9,611 , 0.5713 , 2,827,695 
Italy,ITA,Europe,01 January 2021, 49,902 , 0.6590 , 59,133,173 
Ireland,IRL,Europe,01 January 2021, 114,121 , 0.8084 , 5,033,164 
Indonesia,IDN,Asia,01 January 2021, 12,897 , 0.5228 , 273,753,191 
India,IND,Asia,01 January 2021, 8,088 , 0.4990 , 1,407,563,842 
Hungary,HUN,Europe,01 January 2021, 38,648 , 0.5204 , 9,709,891 
Honduras,HND,Americas,01 January 2021, 6,210 , 0.3935 , 10,278,345 
Haiti,HTI,Americas,01 January 2021, 3,115 , 0.3766 , 11,447,569 
Guyana,GUY,Americas,01 January 2021, 23,176 , 0.4998 , 804,567 
Guinea,GIN,Africa,01 January 2021, 3,735 , 0.4132 , 13,531,906 
Guatemala,GTM,Americas,01 January 2021, 12,106 , 0.4433 , 17,109,746 
Grenada,GRD,Americas,01 January 2021, 14,326 , 0.5917 , 124,610 
Greece,GRC,Europe,01 January 2021, 33,018 , 0.6073 , 10,569,207 
Ghana,GHA,Africa,01 January 2021, 6,544 , 0.5534 , 32,833,031 
Germany,DEU,Europe,01 January 2021, 61,940 , 0.8395 , 83,196,078 
Georgia,GEO,Asia,01 January 2021, 18,916 , 0.6054 , 3,708,610 
France,FRA,Europe,01 January 2021, 53,835 , 0.7208 , 67,764,304 
Finland,FIN,Europe,01 January 2021, 57,789 , 0.8778 , 5,541,017 
Ethiopia,ETH,Africa,01 January 2021, 2,628 , 0.4073 , 120,283,026 
Estonia,EST,Europe,01 January 2021, 44,652 , 0.8067 , 1,330,932 
El Salvador,SLV,Americas,01 January 2021, 10,710 , 0.4771 , 6,314,167 
Ecuador,ECU,Americas,01 January 2021, 13,452 , 0.4848 , 17,797,737 
Dominican Republic,DOM,Americas,01 January 2021, 21,923 , 0.4780 , 11,117,873 
Dominica,DMA,Americas,01 January 2021, 14,472 , 0.5792 , 72,412 
Denmark,DNK,Europe,01 January 2021, 69,879 , 0.8994 , 5,856,733 
Czechia,CZE,Europe,01 January 2021, 48,418 , 0.7282 , 10,505,772 
Cyprus,CYP,Asia,01 January 2021, 48,467 , 0.6830 , 1,244,188 
Croatia,HRV,Europe,01 January 2021, 37,233 , 0.6081 , 3,878,981 
Cote d'Ivoire,CIV,Africa,01 January 2021, 6,521 , 0.4471 , 27,478,249 
Costa Rica,CRI,Americas,01 January 2021, 23,700 , 0.6772 , 5,153,957 
Colombia,COL,Americas,01 January 2021, 17,587 , 0.4894 , 51,516,562 
China,CHN,Asia,01 January 2021, 20,407 , 0.4696 , 1,412,360,000 
Chile,CHL,Americas,01 January 2021, 29,050 , 0.6640 , 19,493,184 
Canada,CAN,Americas,01 January 2021, 55,782 , 0.7996 , 38,239,864 
Cameroon,CMR,Africa,01 January 2021, 4,742 , 0.3518 , 27,198,628 
Cambodia,KHM,Asia,01 January 2021, 4,668 , 0.3181 , 16,589,023 
Burkina Faso,BFA,Africa,01 January 2021, 2,468 , 0.5041 , 22,100,683 
Bulgaria,BGR,Europe,01 January 2021, 29,405 , 0.5414 , 6,877,743 
Brazil,BRA,Americas,01 January 2021, 17,673 , 0.5001 , 214,326,223 
Botswana,BWA,Africa,01 January 2021, 16,664 , 0.5912 , 2,588,423 
Bosnia and Herzegovina,BIH,Europe,01 January 2021, 18,396 , 0.5159 , 3,270,943 
Bolivia,BOL,Americas,01 January 2021, 9,343 , 0.3867 , 12,079,472 
Benin,BEN,Africa,01 January 2021, 3,575 , 0.4856 , 12,996,895 
Belize,BLZ,Americas,01 January 2021, 11,560 , 0.4781 , 400,031 
Belgium,BEL,Europe,01 January 2021, 62,123 , 0.7918 , 11,586,195 
Belarus,BLR,Europe,01 January 2021, 27,611 , 0.4758 , 9,302,585 
Barbados,BRB,Americas,01 January 2021, 14,752 , 0.6507 , 281,200 
Bangladesh,BGD,Asia,01 January 2021, 7,366 , 0.3968 , 169,356,251 
Austria,AUT,Europe,01 January 2021, 63,421 , 0.8124 , 8,955,797 
Australia,AUS,Oceania,01 January 2021, 57,406 , 0.7935 , 25,685,412 
Argentina,ARG,Americas,01 January 2021, 26,087 , 0.5584 , 45,808,747 
Antigua and Barbuda,ATG,Americas,01 January 2021, 25,493 , 0.6337 , 93,219 
Angola,AGO,Africa,01 January 2021, 7,414 , 0.4277 , 34,503,774 
Algeria,DZA,Africa,01 January 2021, 14,691 , 0.4920 , 44,177,969 
Albania,ALB,Europe,01 January 2021, 16,262 , 0.4916 , 2,811,666 
Afghanistan,AFG,Asia,01 January 2021, 2,139 , 0.3528 , 40,099,462 
Zimbabwe,ZWE,Africa,01 January 2022, 3,420 , 0.3914 , 16,320,537 
Zambia,ZMB,Africa,01 January 2022, 3,611 , 0.4499 , 20,017,675 
Viet Nam,VNM,Asia,01 January 2022, 13,127 , 0.4892 , 98,186,856 
Uzbekistan,UZB,Asia,01 January 2022, 8,448 , 0.4960 , 35,648,100 
Uruguay,URY,Americas,01 January 2022, 30,592 , 0.7139 , 3,422,794 
United States,USA,Americas,01 January 2022, 72,165 , 0.7072 , 333,271,411 
United Kingdom,GBR,Europe,01 January 2022, 54,516 , 0.7877 , 67,791,000 
United Arab Emirates,ARE,Asia,01 January 2022, 73,724 , 0.6338 , 9,441,129 
Ukraine,UKR,Europe,01 January 2022, 15,022 , 0.4997 , 38,000,000 
Uganda,UGA,Africa,01 January 2022, 2,729 , 0.3905 , 47,249,585 
Turkiye,TUR,Asia,01 January 2022, 33,061 , 0.4169 , 84,979,913 
Tunisia,TUN,Africa,01 January 2022, 12,382 , 0.5184 , 12,356,117 
Trinidad and Tobago,TTO,Americas,01 January 2022, 27,943 , 0.5228 , 1,531,044 
Togo,TGO,Africa,01 January 2022, 2,735 , 0.4588 , 8,848,699 
Thailand,THA,Asia,01 January 2022, 20,753 , 0.4953 , 71,697,030 
Tanzania,TZA,Africa,01 January 2022, 3,504 , 0.4613 , 65,497,748 
Sweden,SWE,Europe,01 January 2022, 64,622 , 0.8574 , 10,486,941 
Suriname,SUR,Americas,01 January 2022, 18,742 , 0.4959 , 618,040 
Sudan,SDN,Africa,01 January 2022, 3,300 , 0.3911 , 46,874,204 
St. Vincent and the Grenadines,VCT,Americas,01 January 2022, 16,858 , 0.6304 , 103,948 
St. Lucia,LCA,Americas,01 January 2022, 21,998 , 0.6139 , 179,857 
St. Kitts and Nevis,KNA,Americas,01 January 2022, 29,169 , 0.6326 , 47,657 
Sri Lanka,LKA,Asia,01 January 2022, 13,249 , 0.5008 , 22,181,000 
Spain,ESP,Europe,01 January 2022, 45,788 , 0.7267 , 47,778,340 
South Africa,ZAF,Africa,01 January 2022, 14,322 , 0.5765 , 59,893,885 
Slovenia,SVN,Europe,01 January 2022, 47,558 , 0.6772 , 2,111,986 
Slovak Republic,SVK,Europe,01 January 2022, 38,607 , 0.6570 , 5,431,752 
Singapore,SGP,Asia,01 January 2022, 132,469 , 0.7769 , 5,637,022 
Sierra Leone,SLE,Africa,01 January 2022, 1,644 , 0.4487 , 8,605,718 
Senegal,SEN,Africa,01 January 2022, 4,309 , 0.5608 , 17,316,449 
Rwanda,RWA,Africa,01 January 2022, 2,864 , 0.6287 , 13,776,698 
Russian Federation,RUS,Europe,01 January 2022, 38,264 , 0.4458 , 144,236,933 
Romania,ROU,Europe,01 January 2022, 39,684 , 0.6333 , 19,047,009 
Portugal,PRT,Europe,01 January 2022, 41,240 , 0.6893 , 10,409,704 
Poland,POL,Europe,01 January 2022, 43,818 , 0.6430 , 36,821,749 
Philippines,PHL,Asia,01 January 2022, 9,327 , 0.4671 , 115,559,009 
Peru,PER,Americas,01 January 2022, 15,287 , 0.4853 , 34,049,588 
Paraguay,PRY,Americas,01 January 2022, 15,214 , 0.4684 , 6,780,744 
Panama,PAN,Americas,01 January 2022, 33,790 , 0.5167 , 4,408,581 
Pakistan,PAK,Asia,01 January 2022, 5,710 , 0.3859 , 235,824,862 
Norway,NOR,Europe,01 January 2022, 91,069 , 0.8894 , 5,457,127 
North Macedonia,MKD,Europe,01 January 2022, 22,936 , 0.5335 , 1,831,712 
Nigeria,NGA,Africa,01 January 2022, 5,670 , 0.4077 , 218,541,212 
Niger,NER,Africa,01 January 2022, 1,659 , 0.4427 , 26,207,977 
Nicaragua,NIC,Americas,01 January 2022, 7,031 , 0.3616 , 6,948,392 
New Zealand,NZL,Oceania,01 January 2022, 49,474 , 0.8271 , 5,117,200 
Netherlands,NLD,Europe,01 January 2022, 69,954 , 0.8349 , 17,700,982 
Nepal,NPL,Asia,01 January 2022, 4,634 , 0.5208 , 30,547,580 
Namibia,NAM,Africa,01 January 2022, 11,199 , 0.6121 , 2,567,012 
Myanmar,MMR,Asia,01 January 2022, 5,309 , 0.3622 , 54,179,306 
Mozambique,MOZ,Africa,01 January 2022, 1,463 , 0.3959 , 32,969,518 
Morocco,MAR,Africa,01 January 2022, 8,600 , 0.4794 , 37,457,971 
Mongolia,MNG,Asia,01 January 2022, 15,470 , 0.5368 , 3,398,366 
Moldova,MDA,Europe,01 January 2022, 15,229 , 0.5218 , 2,538,894 
Mexico,MEX,Americas,01 January 2022, 21,829 , 0.4229 , 127,504,125 
Mauritius,MUS,Africa,01 January 2022, 24,831 , 0.6121 , 1,262,523 
Mauritania,MRT,Africa,01 January 2022, 6,208 , 0.3665 , 4,736,139 
Malta,MLT,Europe,01 January 2022, 56,443 , 0.6789 , 531,113 
Mali,MLI,Africa,01 January 2022, 2,407 , 0.4240 , 22,593,590 
Malaysia,MYS,Asia,01 January 2022, 32,735 , 0.5652 , 33,938,221 
Malawi,MWI,Africa,01 January 2022, 1,701 , 0.5245 , 20,405,317 
Madagascar,MDG,Africa,01 January 2022, 1,665 , 0.4357 , 29,611,714 
Luxembourg,LUX,Europe,01 January 2022, 137,059 , 0.8264 , 653,103 
Lithuania,LTU,Europe,01 January 2022, 47,025 , 0.7645 , 2,831,639 
Liberia,LBR,Africa,01 January 2022, 1,600 , 0.4338 , 5,302,681 
Lebanon,LBN,Asia,01 January 2022, 12,007 , 0.4468 , 5,489,739 
Latvia,LVA,Europe,01 January 2022, 37,967 , 0.7225 , 1,879,383 
Kyrgyz Republic,KGZ,Asia,01 January 2022, 6,140 , 0.4602 , 6,974,900 
Kenya,KEN,Africa,01 January 2022, 5,514 , 0.4489 , 54,027,487 
Kazakhstan,KAZ,Asia,01 January 2022, 34,188 , 0.5283 , 19,634,983 
Jordan,JOR,Asia,01 January 2022, 9,223 , 0.5403 , 11,285,869 
Japan,JPN,Asia,01 January 2022, 45,175 , 0.7857 , 125,124,989 
Jamaica,JAM,Americas,01 January 2022, 10,114 , 0.5804 , 2,827,377 
Italy,ITA,Europe,01 January 2022, 52,060 , 0.6656 , 58,940,425 
Ireland,IRL,Europe,01 January 2022, 122,596 , 0.8092 , 5,127,170 
Indonesia,IDN,Asia,01 January 2022, 13,495 , 0.5314 , 275,501,339 
India,IND,Asia,01 January 2022, 8,594 , 0.4972 , 1,417,173,173 
Hungary,HUN,Europe,01 January 2022, 40,700 , 0.5161 , 9,643,048 
Honduras,HND,Americas,01 January 2022, 6,371 , 0.4056 , 10,432,860 
Haiti,HTI,Americas,01 January 2022, 3,026 , 0.3524 , 11,584,996 
Guyana,GUY,Americas,01 January 2022, 37,684 , 0.5002 , 808,726 
Guinea,GIN,Africa,01 January 2022, 3,818 , 0.4099 , 13,859,341 
Guatemala,GTM,Americas,01 January 2022, 12,425 , 0.4391 , 17,357,886 
Grenada,GRD,Americas,01 January 2022, 15,273 , 0.5941 , 125,438 
Greece,GRC,Europe,01 January 2022, 35,329 , 0.6134 , 10,426,919 
Ghana,GHA,Africa,01 January 2022, 6,664 , 0.5520 , 33,475,870 
Germany,DEU,Europe,01 January 2022, 62,605 , 0.8343 , 83,797,985 
Georgia,GEO,Asia,01 January 2022, 20,967 , 0.6020 , 3,712,502 
Gabon,GAB,Africa,01 January 2022, 19,730 , 0.3910 , 2,388,992 
France,FRA,Europe,01 January 2022, 54,988 , 0.7308 , 67,971,311 
Finland,FIN,Europe,01 January 2022, 58,402 , 0.8708 , 5,556,106 
Ethiopia,ETH,Africa,01 January 2022, 2,699 , 0.3929 , 123,379,924 
Estonia,EST,Europe,01 January 2022, 43,856 , 0.8166 , 1,348,840 
El Salvador,SLV,Americas,01 January 2022, 10,971 , 0.4575 , 6,336,392 
Ecuador,ECU,Americas,01 January 2022, 14,123 , 0.4818 , 18,001,000 
Dominican Republic,DOM,Americas,01 January 2022, 22,761 , 0.4833 , 11,228,821 
